wban,wth_stn,name,date,num_collisions,year,mo,da,TEMP,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder
94789,FT,FT,2014-05-07,54,2014,05,07,58,28.9,1021.2,1020.4,10,9.0,15.0,999.9,69.1,50,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-08,152,2014,05,08,55.6,46.3,1021.6,1020.3,5.7,6.7,12.0,18.1,68,51.1,0.32,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-08,379,2014,05,08,55.9,48.7,1021.1,1016.4,5.2,3.7,7.0,999.9,69.1,50,0.34,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-08,65,2014,05,08,54.7,49.6,1021.6,1021,7.5,5.2,9.9,999.9,64,50,0.29,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-09,164,2014,05,09,54.9,52,1020.1,1019.6,4,5.5,11.1,24.1,63,52,0.09,G,999.9,1,1,0,0,1
94728,CP,CP,2014-05-09,370,2014,05,09,58,54.6,1020.5,1015.8,3.5,2.9,8.0,14,63,53.1,0.11,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-09,50,2014,05,09,58.3,55.4,1020.7,1020.2,3.7,5.7,12.0,999.9,63,51.1,0.13,G,999.9,0,1,0,0,1
14732,LG,LG,2014-05-10,163,2014,05,10,65.4,58.4,1013.1,1012.3,4.9,7.1,18.1,27,82,52,0.02,G,999.9,1,1,0,0,1
94728,CP,CP,2014-05-10,320,2014,05,10,65.6,60.2,1012.9,1008.7,3.9,3.3,8.0,24.1,82.9,55,0.04,G,999.9,1,1,0,0,0
94789,FT,FT,2014-05-10,66,2014,05,10,63.1,57.9,1012.9,1013.2,4.9,7.3,20.0,34,75.9,53.6,0.04,G,999.9,1,1,0,0,0
14732,LG,LG,2014-05-11,158,2014,05,11,69.3,45.7,1014.4,1013.4,10,9.8,17.1,20,82,55,0.93,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-11,343,2014,05,11,70.1,46.3,1014.9,1010.1,9.6,4.0,8.9,15,82.9,57,0.4,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-11,83,2014,05,11,68.6,51.2,1015,1014.2,9.8,9.7,17.1,21,79,54,0.81,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-12,151,2014,05,12,73.2,47.1,1018.3,1017.3,10,4.4,14.0,999.9,82,62.1,0.02,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-12,378,2014,05,12,73.8,49.3,1018.4,1013.6,10,1.7,6.0,999.9,84.9,60.1,0.03,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-12,52,2014,05,12,66.2,53,1019,1018.2,10,7.4,18.1,24.1,79,55.9,0.02,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-13,127,2014,05,13,65.8,48.5,1020.3,1019.1,10,7.7,15.9,21,82,59,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-13,377,2014,05,13,68.5,49.5,1020.4,1015.6,9.6,5.0,14.0,24.1,84.9,60.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-13,56,2014,05,13,63.7,50,1020.5,1019.7,9.9,8.5,19.0,22.9,75.9,55,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-14,156,2014,05,14,56.5,45.9,1025.2,1024.2,10,7.1,11.1,14,71.1,51.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-14,413,2014,05,14,58.2,47.3,1025.2,1020.4,9.6,4.7,8.0,999.9,73,52,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-14,69,2014,05,14,55.6,48.1,1025.6,1024.9,9.6,7.0,13.0,18.1,70,50,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-15,155,2014,05,15,60.7,56.9,1022.5,1021.6,4.8,8.5,15.9,22,75,51.1,0.14,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-15,440,2014,05,15,63.1,59.5,1022.3,1017.6,4,4.4,8.9,15,71.1,52,0.12,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-15,64,2014,05,15,63.1,59.8,1023,1022.2,3.4,11.2,20.0,26,71.1,50,0.14,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-16,179,2014,05,16,67.2,62.9,1015.5,1013.9,9.6,15.9,22.9,38.1,75,54,0.03,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-16,437,2014,05,16,65.9,62.8,1015.2,1010.1,5.4,5.6,8.9,24.1,71.1,57.9,0.07,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-16,84,2014,05,16,63.9,61.5,1015.7,1014.8,4.1,18.4,24.1,35.9,71.1,60.1,0.03,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-17,150,2014,05,17,62.2,46.9,1014.4,1012.8,8.9,9.8,22.0,31.1,71.1,54,1.58,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-17,406,2014,05,17,61.6,48.2,1014.5,1009.1,8.7,5.3,8.0,18.1,70,53.1,1.51,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-17,63,2014,05,17,62,51.4,1014.9,1013.5,8.6,10.8,22.9,32.1,70,55,1.23,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-18,130,2014,05,18,60.4,35.8,1020.2,1019.2,10,7.6,12.0,15.9,70,53.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-18,325,2014,05,18,60,36.4,1020.5,1015.7,10,4.3,8.9,15.9,70,51.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-18,52,2014,05,18,61,37.5,1020.5,1019.8,10,7.8,13.0,20,70,52,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-19,158,2014,05,19,60.4,32.1,1020.7,1019.7,10,10.5,17.1,22.9,70,53.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-19,338,2014,05,19,60.3,32.4,1020.9,1016.1,10,4.3,11.1,15.9,72,48.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-19,76,2014,05,19,61.8,31,1021,1020.2,10,11.3,19.0,28,73.9,50,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-20,154,2014,05,20,65.5,37.4,1018.2,1017.2,10,8.9,14.0,19,77,53.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-20,422,2014,05,20,66.2,36.9,1018.3,1013.4,10,2.9,7.0,999.9,78.1,48.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-20,74,2014,05,20,66.1,38.1,1018.5,1017.8,10,9.1,13.0,26,79,50,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-21,129,2014,05,21,69.7,43.4,1014.4,1013.3,10,6.7,14.0,19,77,57,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-21,393,2014,05,21,69.5,45.3,1014.5,1009.7,10,2.7,7.0,999.9,78.1,53.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-21,53,2014,05,21,69.1,47.5,1014.9,1014.1,10,7.9,11.1,999.9,79,55,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-22,128,2014,05,22,62.9,54,1011.3,1010,6.6,6.2,9.9,999.9,75,57.9,0.27,G,999.9,0,1,0,0,1
94728,CP,CP,2014-05-22,399,2014,05,22,62.7,56.3,1011.1,1006.2,4.9,2.5,7.0,999.9,73.9,60.1,0.22,G,999.9,1,1,0,0,0
94789,FT,FT,2014-05-22,66,2014,05,22,60.3,54.4,1011.8,1010.9,7.9,6.2,11.1,999.9,66,57.2,0.26,G,999.9,0,1,0,0,1
14732,LG,LG,2014-05-23,170,2014,05,23,60.3,54.8,1011.4,1010.2,5.9,6.0,9.9,19,68,57,0.01,G,999.9,0,1,0,0,1
94728,CP,CP,2014-05-23,429,2014,05,23,62.2,56.5,1011.5,1006.5,5,3.1,8.0,17.1,71.1,59,0.02,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-23,61,2014,05,23,61.7,56.1,1011.6,1010.7,7.9,4.6,9.9,999.9,69.1,57.2,0.06,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-24,141,2014,05,24,60.2,52.8,1014.8,1014,9.1,6.2,17.1,21,68,57,1.09,G,999.9,0,1,0,0,1
94728,CP,CP,2014-05-24,281,2014,05,24,60.2,54.1,1015.5,1010.4,7.2,3.4,8.0,999.9,71.1,55.9,0.99,G,999.9,1,1,0,0,0
94789,FT,FT,2014-05-24,64,2014,05,24,60.9,53.6,1015.4,1014.6,9.2,7.7,14.0,21,70,57,0.33,G,999.9,0,1,0,0,1
14732,LG,LG,2014-05-25,134,2014,05,25,65.5,50,1017.9,1016.9,9.9,5.4,11.1,999.9,81,55.9,0.02,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-25,273,2014,05,25,65.8,51.1,1018.1,1013.3,8,2.0,6.0,999.9,80.1,55,0.32,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-25,65,2014,05,25,64.7,52.9,1018.4,1017.8,9.8,8.4,15.9,18.1,78.1,55.9,0.04,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-26,125,2014,05,26,75.2,46.7,1015.9,1014.9,10,7.2,15.9,20,87.1,55.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-26,264,2014,05,26,74.7,48,1016,1011.2,10,3.7,8.9,18.1,86,55,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-26,44,2014,05,26,71.2,53.6,1016.6,1015.8,10,9.7,18.1,22,84.9,55.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-27,171,2014,05,27,79.5,52.3,1010.9,1009.9,10,7.6,17.1,24.1,87.1,66,0,G,999.9,0,1,0,0,0
94728,CP,CP,2014-05-27,411,2014,05,27,78.3,55,1011,1006.3,9.9,3.4,8.9,19,86,66,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-27,63,2014,05,27,75,57.5,1011.6,1010.8,10,8.0,19.0,25.1,84.9,60.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-28,153,2014,05,28,61.3,52.5,1013.6,1011.7,10,11.7,17.1,22,86,54,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-28,329,2014,05,28,61.5,52.8,1013.2,1008.5,9.2,6.3,11.1,18.1,86,55,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-28,56,2014,05,28,62.8,54.6,1013.2,1012.1,10,9.8,19.0,21,84,55.9,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-29,159,2014,05,29,55.6,43,1022.1,1021.3,10,9.8,15.9,18.1,63,51.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-29,429,2014,05,29,56.3,43.4,1022.2,1017.5,10,4.8,9.9,15.9,66,51.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-29,75,2014,05,29,56,44.1,1022.7,1021.9,10,9.0,13.0,18.1,66.9,52,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-05-30,176,2014,05,30,63.2,43.5,1018.9,1017.9,10,4.1,13.0,999.9,75.9,51.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-30,400,2014,05,30,63.3,44.7,1018.8,1014,9.9,1.6,6.0,14,75,51.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-05-30,74,2014,05,30,60.9,47.8,1019.5,1018.7,10,5.3,15.0,999.9,70,52,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-05-31,159,2014,05,31,64,48.3,1019.7,1018.7,10,10.6,19.0,24.1,75.9,55.9,0.03,G,999.9,0,0,0,0,0
94728,CP,CP,2014-05-31,358,2014,05,31,64.2,48.7,1020.3,1015.4,10,5.5,11.1,22,75,55,0,G,999.9,0,1,0,0,0
94789,FT,FT,2014-05-31,70,2014,05,31,63.4,49.9,1020.1,1019.3,9.9,10.6,20.0,28,72,53.1,0.03,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-01,169,2014,06,01,65.1,40.2,1026.2,1025.2,10,6.0,12.0,15,77,57,0.01,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-01,376,2014,06,01,64.8,41.2,1026.4,1021.5,10,2.8,6.0,999.9,77,55,0.05,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-01,59,2014,06,01,64.1,42.7,1026.7,1025.9,10,5.7,11.1,999.9,75,54,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-02,192,2014,06,02,69.7,41.6,1022.4,1021.4,10,9.3,14.0,21,79,57,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-02,382,2014,06,02,69.7,45.4,1022.2,1017.3,10,3.9,6.0,15.9,80.1,55,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-02,69,2014,06,02,65.8,48,1023.3,1022.5,10,9.6,17.1,999.9,75,54,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-03,187,2014,06,03,75.7,56.1,1014.1,1013.1,9.9,7.4,17.1,22,84.9,61,0,G,999.9,0,1,0,0,1
94728,CP,CP,2014-06-03,422,2014,06,03,75.3,58.5,1014.3,1009.2,8.9,3.7,8.0,999.9,87.1,59,0,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-03,54,2014,06,03,69.5,58.1,1014.9,1014.1,10,7.2,14.0,15,80.1,57,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-04,155,2014,06,04,69.5,59.9,1009.1,1008.3,9.2,6.8,11.1,15.9,84.9,62.1,0.06,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-04,363,2014,06,04,70.8,62.3,1009.1,1004.7,6.3,2.7,8.9,14,87.1,63,0.12,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-04,64,2014,06,04,69,60.7,1009.7,1009,9.9,6.5,11.1,999.9,82,62.1,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-05,161,2014,06,05,67,58.5,1005.9,1004.4,7.8,7.9,15.0,21,81,62.1,0.4,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-05,351,2014,06,05,68.1,60,1006,1000.8,6.5,4.5,9.9,17.1,82,61,0.62,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-05,57,2014,06,05,67.2,60.3,1005.7,1004.8,8.3,8.2,15.9,21,82,62.1,0.21,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-06,178,2014,06,06,67.8,47.6,1009.9,1008.9,10,11.3,14.0,21,75.9,61,0.3,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-06,478,2014,06,06,67.7,47.9,1010.5,1005.7,10,4.2,8.0,999.9,75.9,61,0.25,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-06,87,2014,06,06,69.6,48,1010.4,1009.4,10,12.3,18.1,22,79,62.1,0.29,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-07,162,2014,06,07,71.5,50.1,1014.2,1013.2,10,6.4,13.0,999.9,82,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-07,375,2014,06,07,71,50.9,1014.5,1009.7,10,2.5,6.0,999.9,82,60.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-07,86,2014,06,07,71.6,50.8,1014.6,1013.8,10,7.5,12.0,999.9,80.1,61,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-08,127,2014,06,08,76.4,51.7,1013.4,1012.3,10,5.5,14.0,20,84.9,63,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-08,322,2014,06,08,75,53.9,1013.5,1008.8,10,2.1,8.0,999.9,86,60.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-08,67,2014,06,08,72.5,57.4,1014.1,1013.3,10,6.8,15.0,999.9,84.9,61,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-09,142,2014,06,09,68,57.5,1013.2,1012.3,6.8,7.0,11.1,999.9,84.9,62.1,0.45,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-09,332,2014,06,09,67.4,59.2,1013.2,1008.8,4.6,3.6,6.0,999.9,73.9,62.6,0.64,G,999.9,1,1,0,0,0
94789,FT,FT,2014-06-09,54,2014,06,09,67,61.9,1013.8,1013.1,8.5,6.8,14.0,999.9,84.9,61,0.3,G,999.9,0,1,0,0,1
14732,LG,LG,2014-06-10,143,2014,06,10,66.9,62.3,1013.9,1012.9,6.7,6.5,11.1,999.9,75.2,63,0.79,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-10,364,2014,06,10,69.5,64.5,1014,1009.2,5.4,3.4,7.0,999.9,77,63,0.96,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-10,62,2014,06,10,70.3,65.3,1014,1013.4,8.1,4.2,9.9,999.9,78.1,63,0.65,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-11,144,2014,06,11,65.6,59,1017.6,1016.4,9.7,9.5,17.1,22.9,75,61,0.04,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-11,370,2014,06,11,67,60.6,1017.8,1012.7,8.7,6.0,11.1,18.1,77,61,0.02,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-11,62,2014,06,11,67.6,60.4,1018,1016.9,9.3,9.1,14.0,22,78.1,63,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-12,135,2014,06,12,63.6,58.2,1017.5,1016.5,7,9.0,12.0,18.1,75.9,59,0.01,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-12,378,2014,06,12,64.7,59.5,1017.8,1012.6,6.6,4.6,8.0,999.9,72,60.1,0,I,999.9,0,0,0,0,0
94789,FT,FT,2014-06-12,50,2014,06,12,66.4,61.3,1017.6,1017,8.4,9.1,15.0,21,75.9,61,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-13,180,2014,06,13,65.7,62.3,1010.8,1009.7,5,8.4,19.0,28.9,75.9,59,0.14,G,999.9,1,1,0,0,1
94728,CP,CP,2014-06-13,454,2014,06,13,69.5,65.6,1010.1,1005.8,4.1,3.4,6.0,999.9,79,60.1,0.21,G,999.9,1,1,0,0,0
94789,FT,FT,2014-06-13,74,2014,06,13,70.4,66.5,1011.2,1010.2,4.5,7.1,14.0,24.1,81,61,0.02,G,999.9,1,1,0,0,1
14732,LG,LG,2014-06-14,187,2014,06,14,69.6,58.6,1010.9,1009.5,9.6,10.1,20.0,27,75.9,62.1,1.43,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-14,350,2014,06,14,69,59.3,1011.6,1006.1,7.4,3.7,11.1,19,72,64,1.14,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-14,76,2014,06,14,71.3,60.2,1011.3,1010,8.3,9.6,22.0,28,79,66.2,0.98,G,999.9,0,1,0,0,1
14732,LG,LG,2014-06-15,149,2014,06,15,67.6,49.7,1017.3,1016.3,10,10.0,20.0,999.9,79,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-15,272,2014,06,15,67.7,50.3,1017.7,1012.9,10,4.0,8.0,999.9,80.1,59,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-15,54,2014,06,15,69.2,49.9,1017.5,1016.8,10,11.7,18.1,22.9,82,60.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-16,161,2014,06,16,72,54.5,1019.3,1018.3,10,5.3,14.0,999.9,81,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-16,376,2014,06,16,72.3,55.3,1019.5,1014.7,10,2.1,7.0,999.9,81,59,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-16,85,2014,06,16,72.1,53.4,1019.9,1019.1,10,6.4,11.1,999.9,82,60.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-17,175,2014,06,17,76.7,61.5,1016.7,1015.7,10,6.7,15.0,999.9,88,64,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-17,420,2014,06,17,77.7,62.1,1016.7,1011.9,9,3.4,6.0,999.9,89.1,63,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-17,71,2014,06,17,73.1,65.2,1017.5,1016.7,10,6.9,13.0,999.9,82,64,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-18,171,2014,06,18,83.2,62.4,1011.4,1010.3,10,11.2,18.1,28,88,70,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-18,440,2014,06,18,83.4,62.7,1011.7,1007,9.7,5.6,11.1,19,89.1,71.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-18,52,2014,06,18,81.8,64,1011.9,1011.1,9.9,11.1,18.1,26,91,68,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-19,159,2014,06,19,74.8,61.2,1014.7,1013.7,10,5.4,9.9,999.9,88,68,0,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-19,446,2014,06,19,74.9,62,1014.9,1010.2,10,3.0,8.0,999.9,89.1,69.1,0,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-19,70,2014,06,19,75,63.1,1015.1,1014.3,10,6.5,13.0,21,91,70,0.02,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-20,204,2014,06,20,73.3,49.3,1014.6,1013.6,10,8.0,12.0,15.9,80.1,66,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-20,467,2014,06,20,71.8,50.5,1014.9,1010.1,9.3,3.7,7.0,999.9,79,64,0.15,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-20,94,2014,06,20,73.7,50.6,1014.9,1014.1,10,9.3,15.0,19,82.9,64.9,0.03,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-21,170,2014,06,21,70,46.9,1013.7,1012.6,10,8.4,14.0,999.9,75.9,62.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-21,313,2014,06,21,70.4,46.6,1013.8,1009,10,4.7,8.9,15.9,79,62.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-21,74,2014,06,21,70.5,44.4,1014.1,1013.3,10,8.2,11.1,999.9,82.9,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-22,128,2014,06,22,70.1,54.9,1014,1013,10,6.4,11.1,15.9,77,64,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-22,284,2014,06,22,69.8,53.2,1014.3,1009.5,10,1.5,5.1,999.9,79,62.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-22,65,2014,06,22,68.8,54.6,1014.5,1013.7,9.8,5.4,9.9,999.9,77,61,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-23,182,2014,06,23,73.2,55.3,1018.4,1017.4,10,6.2,14.0,19,82,64,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-23,400,2014,06,23,71.8,54.4,1018.7,1013.9,10,2.4,8.0,999.9,81,64,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-23,62,2014,06,23,71.1,57.6,1019,1018.2,10,6.0,14.0,999.9,81,61,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-24,175,2014,06,24,73.5,59.7,1020,1018.9,10,10.8,18.1,27,82,66.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-24,396,2014,06,24,73.1,57.9,1019.9,1015.1,10,3.8,8.0,18.1,81,64.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-24,61,2014,06,24,71.4,62.1,1020.7,1019.9,10,11.0,22.0,27,81,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-25,193,2014,06,25,75.4,65.5,1014.5,1013.6,10,10.3,18.1,26,84,69.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-25,391,2014,06,25,75.4,65.8,1014.6,1009.9,9,5.0,8.0,17.1,84.9,68,0,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-25,62,2014,06,25,73.1,67.2,1015.4,1014.8,8.4,11.4,20.0,27,82.9,64.9,0,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-26,181,2014,06,26,77.5,67.1,1010.2,1009.2,10,6.3,11.1,17.1,86,71.1,0.07,G,999.9,0,1,0,0,0
94728,CP,CP,2014-06-26,412,2014,06,26,76.6,67.6,1010.5,1005.8,9,3.4,8.0,999.9,84.9,70,0.15,G,999.9,0,1,0,0,0
94789,FT,FT,2014-06-26,77,2014,06,26,77.5,67.9,1010.7,1009.9,9.4,7.8,15.0,22,89.1,68,0.11,G,999.9,0,1,0,0,0
14732,LG,LG,2014-06-27,180,2014,06,27,74.5,60.6,1017.7,1016.4,10,7.5,13.0,17.1,86,68,0,I,999.9,0,0,0,0,0
94728,CP,CP,2014-06-27,414,2014,06,27,75.1,60.6,1018.1,1013.2,10,3.4,9.9,999.9,82.9,69.1,0.07,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-27,66,2014,06,27,74.2,60.7,1018.2,1017.1,10,7.9,15.9,19,82.9,66.2,0.02,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-28,184,2014,06,28,75.6,54.9,1023.6,1022.6,10,5.4,12.0,18.1,87.1,68,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-28,349,2014,06,28,74.5,54.8,1023.9,1019.1,10,2.5,7.0,999.9,87.1,66,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-28,78,2014,06,28,74.3,57.3,1024.1,1023.3,10,7.3,12.0,999.9,86,64.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-29,158,2014,06,29,74.9,56.2,1023.4,1022.3,10,7.5,15.0,20,87.1,69.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-29,297,2014,06,29,74.4,56.2,1023.4,1018.6,10,2.1,5.1,999.9,87.1,66,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-29,82,2014,06,29,72.6,57.9,1024.1,1023.3,10,7.6,14.0,999.9,86,64.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-06-30,168,2014,06,30,75.8,60.1,1018.2,1017.2,10,9.0,15.9,21,84,69.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2014-06-30,378,2014,06,30,75.7,59.1,1018,1013.3,10,2.2,5.1,999.9,84,68,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-06-30,64,2014,06,30,73.3,64.7,1019,1018.2,10,9.8,18.1,24.1,80.1,64.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-07-01,162,2014,07,01,79,66.8,1012.7,1011.7,10,10.2,17.1,22.9,88,69.1,0,G,999.9,0,1,0,0,0
94728,CP,CP,2014-07-01,368,2014,07,01,79.1,66.8,1012.6,1007.9,10,3.9,7.0,14,89.1,69.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2014-07-01,86,2014,07,01,76.2,68,1013.4,1012.6,10,12.9,24.1,29.9,84,66.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2014-07-02,161,2014,07,02,81.7,68.6,1011.3,1010.1,9.7,10.1,19.0,32.1,91,73,0,G,999.9,0,1,0,0,1
94728,CP,CP,2014-07-02,429,2014,07,02,81.3,69.4,1011.3,1006.8,8.6,3.5,11.1,22,91,72,0,G,999.9,1,1,0,0,0
94789,FT,FT,2014-07-02,68,2014,07,02,77.4,69.3,1012,1011.2,10,12.3,22.0,31.1,84.9,71.1,0,G,999.9,0,1,0,0,1
14732,LG,LG,2014-07-03,187,2014,07,03,78.9,71,1013.2,1012.2,9.5,6.3,15.9,28,91,72,0.65,G,999.9,0,1,0,0,1
94728,CP,CP,2014-07-03,479,2014,07,03,77.3,71.8,1013.2,1008.7,5.8,2.0,8.0,22,91,72,1,G,999.9,1,1,0,0,0
