date,wth_stn,count
2016-03-01,LG,177
2016-03-02,CP,397
2016-03-02,FT,77
2016-03-02,LG,179
2016-03-03,CP,389
2016-03-03,FT,69
2016-03-03,LG,167
2016-03-04,CP,431
2016-03-04,FT,67
2016-03-04,LG,187
2016-03-05,CP,334
2016-03-05,FT,62
2016-03-05,LG,205
2016-03-06,CP,276
2016-03-06,FT,75
2016-03-06,LG,149
2016-03-07,CP,350
2016-03-07,FT,84
2016-03-07,LG,137
2016-03-08,CP,388
2016-03-08,FT,68
2016-03-08,LG,176
2016-03-09,CP,384
2016-03-09,FT,83
2016-03-09,LG,193
2016-03-10,CP,406
2016-03-10,FT,63
2016-03-10,LG,160
2016-03-11,CP,418
2016-03-11,FT,73
2016-03-11,LG,181
2016-03-12,CP,375
2016-03-12,FT,66
2016-03-12,LG,184
2016-03-13,CP,296
2016-03-13,FT,48
2016-03-13,LG,91
2016-03-14,CP,481
2016-03-14,FT,41
2016-03-14,LG,118
2016-03-15,CP,437
2016-03-15,FT,44
2016-03-15,LG,127
2016-03-16,CP,484
2016-03-16,FT,36
2016-03-16,LG,109
2016-03-17,CP,463
2016-03-17,FT,41
2016-03-17,LG,108
2016-03-18,CP,478
2016-03-18,FT,48
2016-03-18,LG,118
2016-03-19,CP,385
2016-03-19,FT,40
2016-03-19,LG,115
2016-03-20,CP,364
2016-03-20,FT,28
2016-03-20,LG,87
2016-03-21,CP,458
2016-03-21,FT,42
2016-03-21,LG,117
2016-03-22,CP,468
2016-03-22,FT,42
2016-03-22,LG,118
2016-03-23,CP,467
2016-03-23,FT,37
2016-03-23,LG,117
2016-03-24,CP,485
2016-03-24,FT,37
2016-03-24,LG,113
2016-03-25,CP,428
2016-03-25,FT,38
2016-03-25,LG,80
2016-03-26,CP,389
2016-03-26,FT,41
2016-03-26,LG,100
2016-03-27,CP,314
2016-03-27,FT,45
2016-03-27,LG,100
2016-03-28,CP,506
2016-03-28,FT,36
2016-03-28,LG,116
2016-03-29,CP,532
2016-03-29,FT,39
2016-03-29,LG,112
2016-03-30,CP,501
2016-03-30,FT,59
2016-03-30,LG,90
2016-03-31,CP,521
2016-03-31,FT,45
2016-03-31,LG,86
2016-04-01,CP,566
2016-04-01,FT,31
2016-04-01,LG,105
2016-04-02,CP,441
2016-04-02,FT,39
2016-04-02,LG,117
2016-04-03,CP,451
2016-04-03,FT,42
2016-04-03,LG,92
2016-04-04,CP,532
2016-04-04,FT,41
2016-04-04,LG,110
2016-04-05,CP,522
2016-04-05,FT,33
2016-04-05,LG,117
2016-04-06,CP,491
2016-04-06,FT,30
2016-04-06,LG,107
2016-04-07,CP,501
2016-04-07,FT,33
2016-04-07,LG,96
2016-04-08,CP,526
2016-04-08,FT,43
2016-04-08,LG,127
2016-04-09,CP,421
2016-04-09,FT,34
2016-04-09,LG,102
2016-04-10,CP,386
2016-04-10,FT,32
2016-04-10,LG,81
2016-04-11,CP,489
2016-04-11,FT,31
2016-04-11,LG,104
2016-04-12,CP,490
2016-04-12,FT,43
2016-04-12,LG,105
2016-04-13,CP,567
2016-04-13,FT,38
2016-04-13,LG,95
2016-04-14,CP,543
2016-04-14,FT,36
2016-04-14,LG,95
2016-04-15,CP,587
2016-04-15,FT,32
2016-04-15,LG,114
2016-04-16,CP,518
2016-04-16,FT,43
2016-04-16,LG,118
2016-04-17,CP,442
2016-04-17,FT,32
2016-04-17,LG,94
2016-04-18,CP,540
2016-04-18,FT,39
2016-04-18,LG,108
2016-04-19,CP,571
2016-04-19,FT,43
2016-04-19,LG,118
2016-04-20,CP,547
2016-04-20,FT,39
2016-04-20,LG,111
2016-04-21,CP,537
2016-04-21,FT,37
2016-04-21,LG,120
2016-04-22,CP,572
2016-04-22,FT,43
2016-04-22,LG,126
2016-04-23,CP,486
2016-04-23,FT,44
2016-04-23,LG,119
2016-04-24,CP,324
2016-04-24,FT,37
2016-04-24,LG,87
2016-04-25,CP,377
2016-04-25,FT,23
2016-04-25,LG,88
2016-04-26,CP,381
2016-04-26,FT,20
2016-04-26,LG,78
2016-04-27,CP,428
2016-04-27,FT,21
2016-04-27,LG,61
2016-04-28,CP,403
2016-04-28,FT,23
2016-04-28,LG,63
2016-04-29,CP,417
2016-04-29,FT,27
2016-04-29,LG,73
2016-04-30,CP,459
2016-04-30,FT,26
2016-04-30,LG,96
2016-05-01,CP,387
2016-05-01,FT,30
2016-05-01,LG,67
2016-05-02,CP,477
2016-05-02,FT,32
2016-05-02,LG,80
2016-05-03,CP,580
2016-05-03,FT,32
2016-05-03,LG,99
2016-05-04,CP,527
2016-05-04,FT,28
2016-05-04,LG,98
2016-05-05,CP,437
2016-05-05,FT,43
2016-05-05,LG,146
2016-05-06,CP,400
2016-05-06,FT,104
2016-05-06,LG,224
2016-05-07,CP,280
2016-05-07,FT,74
2016-05-07,LG,217
2016-05-08,CP,304
2016-05-08,FT,84
2016-05-08,LG,203
2016-05-09,CP,358
2016-05-09,FT,80
2016-05-09,LG,208
2016-05-10,CP,333
2016-05-10,FT,65
2016-05-10,LG,210
2016-05-11,CP,414
2016-05-11,FT,73
2016-05-11,LG,212
2016-05-12,CP,417
2016-05-12,FT,85
2016-05-12,LG,242
2016-05-13,CP,444
2016-05-13,FT,94
2016-05-13,LG,228
2016-05-14,CP,325
2016-05-14,FT,71
2016-05-14,LG,193
2016-05-15,CP,286
2016-05-15,FT,64
2016-05-15,LG,160
2016-05-16,CP,445
2016-05-16,FT,84
2016-05-16,LG,213
2016-05-17,CP,378
2016-05-17,FT,71
2016-05-17,LG,175
2016-05-18,CP,414
2016-05-18,FT,73
2016-05-18,LG,189
2016-05-19,CP,401
2016-05-19,FT,73
2016-05-19,LG,220
2016-05-20,CP,442
2016-05-20,FT,90
2016-05-20,LG,250
2016-05-21,CP,332
2016-05-21,FT,53
2016-05-21,LG,183
2016-05-22,CP,307
2016-05-22,FT,62
2016-05-22,LG,202
2016-05-23,CP,376
2016-05-23,FT,64
2016-05-23,LG,212
2016-05-24,CP,386
2016-05-24,FT,97
2016-05-24,LG,212
2016-05-25,CP,445
2016-05-25,FT,84
2016-05-25,LG,204
2016-05-26,CP,425
2016-05-26,FT,83
2016-05-26,LG,234
2016-05-27,CP,439
2016-05-27,FT,84
2016-05-27,LG,244
2016-05-28,CP,313
2016-05-28,FT,82
2016-05-28,LG,232
2016-05-29,CP,293
2016-05-29,FT,87
2016-05-29,LG,186
2016-05-30,CP,237
2016-05-30,FT,55
2016-05-30,LG,179
2016-05-31,CP,414
2016-05-31,FT,104
2016-05-31,LG,242
2016-06-01,CP,424
2016-06-01,FT,106
2016-06-01,LG,242
2016-06-02,CP,395
2016-06-02,FT,91
2016-06-02,LG,197
2016-06-03,CP,398
2016-06-03,FT,79
2016-06-03,LG,233
2016-06-04,CP,348
2016-06-04,FT,78
2016-06-04,LG,209
2016-06-05,CP,252
2016-06-05,FT,53
2016-06-05,LG,161
2016-06-06,CP,421
2016-06-06,FT,83
2016-06-06,LG,254
2016-06-07,CP,418
2016-06-07,FT,97
2016-06-07,LG,194
2016-06-08,CP,440
2016-06-08,FT,108
2016-06-08,LG,215
2016-06-09,CP,440
2016-06-09,FT,71
2016-06-09,LG,175
2016-06-10,CP,481
2016-06-10,FT,96
2016-06-10,LG,241
2016-06-11,CP,351
2016-06-11,FT,74
2016-06-11,LG,159
2016-06-12,CP,342
2016-06-12,FT,65
2016-06-12,LG,180
2016-06-13,CP,368
2016-06-13,FT,81
2016-06-13,LG,197
2016-06-14,CP,462
2016-06-14,FT,67
2016-06-14,LG,188
2016-06-15,CP,474
2016-06-15,FT,57
2016-06-15,LG,208
2016-06-16,CP,441
2016-06-16,FT,71
2016-06-16,LG,177
2016-06-17,CP,468
2016-06-17,FT,82
2016-06-17,LG,198
2016-06-18,CP,399
2016-06-18,FT,92
2016-06-18,LG,209
2016-06-19,CP,328
2016-06-19,FT,59
2016-06-19,LG,172
2016-06-20,CP,442
2016-06-20,FT,91
2016-06-20,LG,212
2016-06-21,CP,419
2016-06-21,FT,70
2016-06-21,LG,192
2016-06-22,CP,467
2016-06-22,FT,76
2016-06-22,LG,208
2016-06-23,CP,400
2016-06-23,FT,79
2016-06-23,LG,164
2016-06-24,CP,512
2016-06-24,FT,87
2016-06-24,LG,212
2016-06-25,CP,413
2016-06-25,FT,82
2016-06-25,LG,193
2016-06-26,CP,337
2016-06-26,FT,61
2016-06-26,LG,184
2016-06-27,CP,464
2016-06-27,FT,60
2016-06-27,LG,194
2016-06-28,CP,421
2016-06-28,FT,75
2016-06-28,LG,179
2016-06-29,CP,455
2016-06-29,FT,66
2016-06-29,LG,166
2016-06-30,CP,483
2016-06-30,FT,74
2016-06-30,LG,204
2016-07-01,CP,442
2016-07-01,FT,75
2016-07-01,LG,235
2016-07-02,CP,307
2016-07-02,FT,80
2016-07-02,LG,183
2016-07-03,CP,251
2016-07-03,FT,48
2016-07-03,LG,149
2016-07-04,CP,288
2016-07-04,FT,51
2016-07-04,LG,149
2016-07-05,CP,413
2016-07-05,FT,59
2016-07-05,LG,191
2016-07-06,CP,414
2016-07-06,FT,91
2016-07-06,LG,175
2016-07-07,CP,356
2016-07-07,FT,72
2016-07-07,LG,175
2016-07-08,CP,398
2016-07-08,FT,54
2016-07-08,LG,160
2016-07-09,CP,285
2016-07-09,FT,46
2016-07-09,LG,167
2016-07-10,CP,320
2016-07-10,FT,66
2016-07-10,LG,122
2016-07-11,CP,364
2016-07-11,FT,73
2016-07-11,LG,181
2016-07-12,CP,389
2016-07-12,FT,58
2016-07-12,LG,215
2016-07-13,CP,379
2016-07-13,FT,58
2016-07-13,LG,170
2016-07-14,CP,481
2016-07-14,FT,69
2016-07-14,LG,191
2016-07-15,CP,486
2016-07-15,FT,80
2016-07-15,LG,232
2016-07-16,CP,357
2016-07-16,FT,85
2016-07-16,LG,181
2016-07-17,CP,317
2016-07-17,FT,74
2016-07-17,LG,183
2016-07-18,CP,434
2016-07-18,FT,73
2016-07-18,LG,218
2016-07-19,CP,424
2016-07-19,FT,84
2016-07-19,LG,191
2016-07-20,CP,434
2016-07-20,FT,74
2016-07-20,LG,190
2016-07-21,CP,467
2016-07-21,FT,95
2016-07-21,LG,169
2016-07-22,CP,462
2016-07-22,FT,77
2016-07-22,LG,230
2016-07-23,CP,369
2016-07-23,FT,91
2016-07-23,LG,190
2016-07-24,CP,298
2016-07-24,FT,84
2016-07-24,LG,184
2016-07-25,CP,415
2016-07-25,FT,82
2016-07-25,LG,201
2016-07-26,CP,414
2016-07-26,FT,81
2016-07-26,LG,193
2016-07-27,CP,421
2016-07-27,FT,71
2016-07-27,LG,198
2016-07-28,CP,408
2016-07-28,FT,86
2016-07-28,LG,215
2016-07-29,CP,419
2016-07-29,FT,90
2016-07-29,LG,265
2016-07-30,CP,312
2016-07-30,FT,71
2016-07-30,LG,216
2016-07-31,CP,293
2016-07-31,FT,63
2016-07-31,LG,173
2016-08-01,CP,318
2016-08-01,FT,73
2016-08-01,LG,178
2016-08-02,CP,345
2016-08-02,FT,65
2016-08-02,LG,192
2016-08-03,CP,385
2016-08-03,FT,85
2016-08-03,LG,217
2016-08-04,CP,400
2016-08-04,FT,107
2016-08-04,LG,208
2016-08-05,CP,372
2016-08-05,FT,77
2016-08-05,LG,251
2016-08-06,CP,300
2016-08-06,FT,71
2016-08-06,LG,207
2016-08-07,CP,263
2016-08-07,FT,88
2016-08-07,LG,189
2016-08-08,CP,365
2016-08-08,FT,78
2016-08-08,LG,189
2016-08-09,CP,355
2016-08-09,FT,89
2016-08-09,LG,206
2016-08-10,CP,357
2016-08-10,FT,81
2016-08-10,LG,180
2016-08-11,CP,390
2016-08-11,FT,71
2016-08-11,LG,211
2016-08-12,CP,402
2016-08-12,FT,80
2016-08-12,LG,247
2016-08-13,CP,314
2016-08-13,FT,92
2016-08-13,LG,208
2016-08-14,CP,267
2016-08-14,FT,81
2016-08-14,LG,173
2016-08-15,CP,343
2016-08-15,FT,95
2016-08-15,LG,205
2016-08-16,CP,344
2016-08-16,FT,86
2016-08-16,LG,214
2016-08-17,CP,378
2016-08-17,FT,85
2016-08-17,LG,195
2016-08-18,CP,362
2016-08-18,FT,75
2016-08-18,LG,198
2016-08-19,CP,386
2016-08-19,FT,91
2016-08-19,LG,230
2016-08-20,CP,308
2016-08-20,FT,76
2016-08-20,LG,195
2016-08-21,CP,272
2016-08-21,FT,68
2016-08-21,LG,172
2016-08-22,CP,375
2016-08-22,FT,73
2016-08-22,LG,221
2016-08-23,CP,333
2016-08-23,FT,89
2016-08-23,LG,215
2016-08-24,CP,345
2016-08-24,FT,79
2016-08-24,LG,211
2016-08-25,CP,353
2016-08-25,FT,74
2016-08-25,LG,232
2016-08-26,CP,416
2016-08-26,FT,108
2016-08-26,LG,232
2016-08-27,CP,339
2016-08-27,FT,99
2016-08-27,LG,186
2016-08-28,CP,273
2016-08-28,FT,87
2016-08-28,LG,199
2016-08-29,CP,364
2016-08-29,FT,86
2016-08-29,LG,223
2016-08-30,CP,335
2016-08-30,FT,80
2016-08-30,LG,207
2016-08-31,CP,353
2016-08-31,FT,94
2016-08-31,LG,214
2016-09-01,CP,375
2016-09-01,FT,90
2016-09-01,LG,210
2016-09-02,CP,371
2016-09-02,FT,89
2016-09-02,LG,237
2016-09-03,CP,271
2016-09-03,FT,64
2016-09-03,LG,163
2016-09-04,CP,229
2016-09-04,FT,68
2016-09-04,LG,169
2016-09-05,CP,219
2016-09-05,FT,58
2016-09-05,LG,142
2016-09-06,CP,346
2016-09-06,FT,82
2016-09-06,LG,198
2016-09-07,CP,365
2016-09-07,FT,77
2016-09-07,LG,206
2016-09-08,CP,394
2016-09-08,FT,101
2016-09-08,LG,222
2016-09-09,CP,396
2016-09-09,FT,91
2016-09-09,LG,228
2016-09-10,CP,323
2016-09-10,FT,82
2016-09-10,LG,193
2016-09-11,CP,266
2016-09-11,FT,89
2016-09-11,LG,183
2016-09-12,CP,362
2016-09-12,FT,73
2016-09-12,LG,213
2016-09-13,CP,407
2016-09-13,FT,113
2016-09-13,LG,259
2016-09-14,CP,461
2016-09-14,FT,111
2016-09-14,LG,207
2016-09-15,CP,420
2016-09-15,FT,92
2016-09-15,LG,245
2016-09-16,CP,442
2016-09-16,FT,104
2016-09-16,LG,234
2016-09-17,CP,351
2016-09-17,FT,90
2016-09-17,LG,205
2016-09-18,CP,282
2016-09-18,FT,93
2016-09-18,LG,160
2016-09-19,CP,372
2016-09-19,FT,102
2016-09-19,LG,206
2016-09-20,CP,344
2016-09-20,FT,89
2016-09-20,LG,186
2016-09-21,CP,340
2016-09-21,FT,92
2016-09-21,LG,189
2016-09-22,CP,371
2016-09-22,FT,95
2016-09-22,LG,194
2016-09-23,CP,444
2016-09-23,FT,113
2016-09-23,LG,255
2016-09-24,CP,324
2016-09-24,FT,81
2016-09-24,LG,207
2016-09-25,CP,302
2016-09-25,FT,86
2016-09-25,LG,184
2016-09-26,CP,336
2016-09-26,FT,78
2016-09-26,LG,209
2016-09-27,CP,368
2016-09-27,FT,78
2016-09-27,LG,213
2016-09-28,CP,352
2016-09-28,FT,78
2016-09-28,LG,207
2016-09-29,CP,364
2016-09-29,FT,72
2016-09-29,LG,188
2016-09-30,CP,494
2016-09-30,FT,106
2016-09-30,LG,272
2016-10-01,CP,303
2016-10-01,FT,79
2016-10-01,LG,199
2016-10-02,CP,242
2016-10-02,FT,78
2016-10-02,LG,166
2016-10-03,CP,242
2016-10-03,FT,76
2016-10-03,LG,172
2016-10-04,CP,288
2016-10-04,FT,61
2016-10-04,LG,174
2016-10-05,CP,385
2016-10-05,FT,86
2016-10-05,LG,224
2016-10-06,CP,420
2016-10-06,FT,111
2016-10-06,LG,233
2016-10-07,CP,395
2016-10-07,FT,141
2016-10-07,LG,218
2016-10-08,CP,314
2016-10-08,FT,186
2016-10-08,LG,133
2016-10-09,CP,274
2016-10-09,FT,59
2016-10-09,LG,147
2016-10-10,CP,286
2016-10-10,FT,60
2016-10-10,LG,193
2016-10-11,CP,408
2016-10-11,FT,92
2016-10-11,LG,239
2016-10-12,CP,248
2016-10-12,FT,90
2016-10-12,LG,160
2016-10-13,CP,414
2016-10-13,FT,110
2016-10-13,LG,233
2016-10-14,CP,422
2016-10-14,FT,103
2016-10-14,LG,242
2016-10-15,CP,304
2016-10-15,FT,103
2016-10-15,LG,234
2016-10-16,CP,278
2016-10-16,FT,63
2016-10-16,LG,162
2016-10-17,CP,310
2016-10-17,FT,80
2016-10-17,LG,195
2016-10-18,CP,291
2016-10-18,FT,97
2016-10-18,LG,202
2016-10-19,CP,386
2016-10-19,FT,78
2016-10-19,LG,212
2016-10-20,CP,358
2016-10-20,FT,70
2016-10-20,LG,234
2016-10-21,CP,435
2016-10-21,FT,116
2016-10-21,LG,300
2016-10-22,CP,343
2016-10-22,FT,68
2016-10-22,LG,218
2016-10-23,CP,280
2016-10-23,FT,78
2016-10-23,LG,176
2016-10-24,CP,316
2016-10-24,FT,69
2016-10-24,LG,188
2016-10-25,CP,308
2016-10-25,FT,68
2016-10-25,LG,190
2016-10-26,CP,402
2016-10-26,FT,102
2016-10-26,LG,202
2016-10-27,CP,466
2016-10-27,FT,104
2016-10-27,LG,261
2016-10-28,CP,430
2016-10-28,FT,99
2016-10-28,LG,269
2016-10-29,CP,304
2016-10-29,FT,93
2016-10-29,LG,217
2016-10-30,CP,304
2016-10-30,FT,68
2016-10-30,LG,185
2016-10-31,CP,357
2016-10-31,FT,73
2016-10-31,LG,225
2016-11-01,CP,425
2016-11-01,FT,76
2016-11-01,LG,231
2016-11-02,CP,367
2016-11-02,FT,96
2016-11-02,LG,202
2016-11-03,CP,415
2016-11-03,FT,92
2016-11-03,LG,182
2016-11-04,CP,425
2016-11-04,FT,99
2016-11-04,LG,253
2016-11-05,CP,324
2016-11-05,FT,95
2016-11-05,LG,207
2016-11-06,CP,278
2016-11-06,FT,91
2016-11-06,LG,163
2016-11-07,CP,364
2016-11-07,FT,97
2016-11-07,LG,238
2016-11-08,CP,338
2016-11-08,FT,98
2016-11-08,LG,184
2016-11-09,CP,307
2016-11-09,FT,65
2016-11-09,LG,169
2016-11-10,CP,398
2016-11-10,FT,89
2016-11-10,LG,219
2016-11-11,CP,372
2016-11-11,FT,78
2016-11-11,LG,215
2016-11-12,CP,303
2016-11-12,FT,102
2016-11-12,LG,198
2016-11-13,CP,283
2016-11-13,FT,87
2016-11-13,LG,148
2016-11-14,CP,356
2016-11-14,FT,84
2016-11-14,LG,228
2016-11-15,CP,411
2016-11-15,FT,112
2016-11-15,LG,218
2016-11-16,CP,388
2016-11-16,FT,107
2016-11-16,LG,210
2016-11-17,CP,406
2016-11-17,FT,95
2016-11-17,LG,206
2016-11-18,CP,414
2016-11-18,FT,95
2016-11-18,LG,267
2016-11-19,CP,371
2016-11-19,FT,89
2016-11-19,LG,232
2016-11-20,CP,287
2016-11-20,FT,70
2016-11-20,LG,172
2016-11-21,CP,369
2016-11-21,FT,88
2016-11-21,LG,227
2016-11-22,CP,423
2016-11-22,FT,89
2016-11-22,LG,253
2016-11-23,CP,413
2016-11-23,FT,112
2016-11-23,LG,282
2016-11-24,CP,204
2016-11-24,FT,78
2016-11-24,LG,146
2016-11-25,CP,205
2016-11-25,FT,67
2016-11-25,LG,183
2016-11-26,CP,232
2016-11-26,FT,70
2016-11-26,LG,161
2016-11-27,CP,265
2016-11-27,FT,62
2016-11-27,LG,139
2016-11-28,CP,329
2016-11-28,FT,104
2016-11-28,LG,214
2016-11-29,CP,437
2016-11-29,FT,85
2016-11-29,LG,230
2016-11-30,CP,397
2016-11-30,FT,105
2016-11-30,LG,228
2016-12-01,CP,410
2016-12-01,FT,103
2016-12-01,LG,221
2016-12-02,CP,393
2016-12-02,FT,80
2016-12-02,LG,217
2016-12-03,CP,312
2016-12-03,FT,78
2016-12-03,LG,202
2016-12-04,CP,249
2016-12-04,FT,70
2016-12-04,LG,163
2016-12-05,CP,423
2016-12-05,FT,99
2016-12-05,LG,269
2016-12-06,CP,393
2016-12-06,FT,90
2016-12-06,LG,228
2016-12-07,CP,356
2016-12-07,FT,96
2016-12-07,LG,185
2016-12-08,CP,371
2016-12-08,FT,68
2016-12-08,LG,196
2016-12-09,CP,383
2016-12-09,FT,96
2016-12-09,LG,222
2016-12-10,CP,308
2016-12-10,FT,73
2016-12-10,LG,174
2016-12-11,CP,275
2016-12-11,FT,73
2016-12-11,LG,174
2016-12-12,CP,350
2016-12-12,FT,85
2016-12-12,LG,230
2016-12-13,CP,349
2016-12-13,FT,79
2016-12-13,LG,202
2016-12-14,CP,384
2016-12-14,FT,104
2016-12-14,LG,201
2016-12-15,CP,418
2016-12-15,FT,109
2016-12-15,LG,222
2016-12-16,CP,464
2016-12-16,FT,86
2016-12-16,LG,242
2016-12-17,CP,322
2016-12-17,FT,106
2016-12-17,LG,195
2016-12-18,CP,265
2016-12-18,FT,63
2016-12-18,LG,193
2016-12-19,CP,375
2016-12-19,FT,95
2016-12-19,LG,252
2016-12-20,CP,396
2016-12-20,FT,89
2016-12-20,LG,234
2016-12-21,CP,385
2016-12-21,FT,88
2016-12-21,LG,203
2016-12-22,CP,375
2016-12-22,FT,90
2016-12-22,LG,235
2016-12-23,CP,353
2016-12-23,FT,93
2016-12-23,LG,246
2016-12-24,CP,240
2016-12-24,FT,108
2016-12-24,LG,206
2016-12-25,CP,157
2016-12-25,FT,70
2016-12-25,LG,138
2016-12-26,CP,193
2016-12-26,FT,69
2016-12-26,LG,132
2016-12-27,CP,305
2016-12-27,FT,90
2016-12-27,LG,174
2016-12-28,CP,303
2016-12-28,FT,66
2016-12-28,LG,177
2016-12-29,CP,292
2016-12-29,FT,66
2016-12-29,LG,184
2016-12-30,CP,313
2016-12-30,FT,85
2016-12-30,LG,185
2016-12-31,CP,214
2016-12-31,FT,63
2016-12-31,LG,188
2017-01-01,CP,236
2017-01-01,FT,70
2017-01-01,LG,179
2017-01-02,CP,219
2017-01-02,FT,68
2017-01-02,LG,162
2017-01-03,CP,361
2017-01-03,FT,83
2017-01-03,LG,215
2017-01-04,CP,335
2017-01-04,FT,82
2017-01-04,LG,173
2017-01-05,CP,317
2017-01-05,FT,68
2017-01-05,LG,167
2017-01-06,CP,324
2017-01-06,FT,80
2017-01-06,LG,196
2017-01-07,CP,449
2017-01-07,FT,118
2017-01-07,LG,329
2017-01-08,CP,223
2017-01-08,FT,59
2017-01-08,LG,124
2017-01-09,CP,349
2017-01-09,FT,81
2017-01-09,LG,239
2017-01-10,CP,347
2017-01-10,FT,68
2017-01-10,LG,182
2017-01-11,CP,336
2017-01-11,FT,73
2017-01-11,LG,220
2017-01-12,CP,335
2017-01-12,FT,85
2017-01-12,LG,226
2017-01-13,CP,321
2017-01-13,FT,69
2017-01-13,LG,214
2017-01-14,CP,269
2017-01-14,FT,58
2017-01-14,LG,168
2017-01-15,CP,261
2017-01-15,FT,60
2017-01-15,LG,169
2017-01-16,CP,253
2017-01-16,FT,53
2017-01-16,LG,171
2017-01-17,CP,355
2017-01-17,FT,82
2017-01-17,LG,220
2017-01-18,CP,292
2017-01-18,FT,75
2017-01-18,LG,182
2017-01-19,CP,343
2017-01-19,FT,70
2017-01-19,LG,197
2017-01-20,CP,337
2017-01-20,FT,71
2017-01-20,LG,197
2017-01-21,CP,251
2017-01-21,FT,59
2017-01-21,LG,165
2017-01-22,CP,215
2017-01-22,FT,63
2017-01-22,LG,133
2017-01-23,CP,377
2017-01-23,FT,78
2017-01-23,LG,212
2017-01-24,CP,292
2017-01-24,FT,74
2017-01-24,LG,198
2017-01-25,CP,329
2017-01-25,FT,83
2017-01-25,LG,164
2017-01-26,CP,321
2017-01-26,FT,73
2017-01-26,LG,169
2017-01-27,CP,314
2017-01-27,FT,68
2017-01-27,LG,201
2017-01-28,CP,257
2017-01-28,FT,65
2017-01-28,LG,179
2017-01-29,CP,227
2017-01-29,FT,50
2017-01-29,LG,151
2017-01-30,CP,283
2017-01-30,FT,74
2017-01-30,LG,188
2017-01-31,CP,292
2017-01-31,FT,66
2017-01-31,LG,213
2017-02-01,CP,322
2017-02-01,FT,80
2017-02-01,LG,172
2017-02-02,CP,323
2017-02-02,FT,67
2017-02-02,LG,196
2017-02-03,CP,301
2017-02-03,FT,76
2017-02-03,LG,232
2017-02-04,CP,281
2017-02-04,FT,71
2017-02-04,LG,189
2017-02-05,CP,223
2017-02-05,FT,53
2017-02-05,LG,153
2017-02-06,CP,293
2017-02-06,FT,86
2017-02-06,LG,189
2017-02-07,CP,354
2017-02-07,FT,84
2017-02-07,LG,188
2017-02-08,CP,360
2017-02-08,FT,89
2017-02-08,LG,224
2017-02-09,CP,248
2017-02-09,FT,93
2017-02-09,LG,166
2017-02-10,CP,345
2017-02-10,FT,99
2017-02-10,LG,264
2017-02-11,CP,296
2017-02-11,FT,73
2017-02-11,LG,142
2017-02-12,CP,229
2017-02-12,FT,68
2017-02-12,LG,142
2017-02-13,CP,345
2017-02-13,FT,83
2017-02-13,LG,214
2017-02-14,CP,381
2017-02-14,FT,87
2017-02-14,LG,220
2017-02-15,CP,316
2017-02-15,FT,68
2017-02-15,LG,219
2017-02-16,CP,364
2017-02-16,FT,79
2017-02-16,LG,209
2017-02-17,CP,360
2017-02-17,FT,78
2017-02-17,LG,242
2017-02-18,CP,283
2017-02-18,FT,72
2017-02-18,LG,215
2017-02-19,CP,248
2017-02-19,FT,54
2017-02-19,LG,136
2017-02-20,CP,225
2017-02-20,FT,49
2017-02-20,LG,154
2017-02-21,CP,275
2017-02-21,FT,64
2017-02-21,LG,144
2017-02-22,CP,258
2017-02-22,FT,65
2017-02-22,LG,154
2017-02-23,CP,318
2017-02-23,FT,65
2017-02-23,LG,198
2017-02-24,CP,357
2017-02-24,FT,88
2017-02-24,LG,212
2017-02-25,CP,309
2017-02-25,FT,62
2017-02-25,LG,202
2017-02-26,CP,253
2017-02-26,FT,60
2017-02-26,LG,149
2017-02-27,CP,253
2017-02-27,FT,72
2017-02-27,LG,215
2017-02-28,CP,311
2017-02-28,FT,72
2017-02-28,LG,208
2017-03-01,CP,310
2017-03-01,FT,75
2017-03-01,LG,186
2017-03-02,CP,375
2017-03-02,FT,76
2017-03-02,LG,202
2017-03-03,CP,374
2017-03-03,FT,102
2017-03-03,LG,269
2017-03-04,CP,267
2017-03-04,FT,74
2017-03-04,LG,195
2017-03-05,CP,259
2017-03-05,FT,55
2017-03-05,LG,175
2017-03-06,CP,321
2017-03-06,FT,82
2017-03-06,LG,215
2017-03-07,CP,366
2017-03-07,FT,76
2017-03-07,LG,195
2017-03-08,CP,325
2017-03-08,FT,78
2017-03-08,LG,206
2017-03-09,CP,346
2017-03-09,FT,92
2017-03-09,LG,227
2017-03-10,CP,314
2017-03-10,FT,78
2017-03-10,LG,220
2017-03-11,CP,297
2017-03-11,FT,61
2017-03-11,LG,190
2017-03-12,CP,271
2017-03-12,FT,67
2017-03-12,LG,178
2017-03-13,CP,402
2017-03-13,FT,92
2017-03-13,LG,298
2017-03-14,CP,185
2017-03-14,FT,62
2017-03-14,LG,127
2017-03-15,CP,361
2017-03-15,FT,85
2017-03-15,LG,204
2017-03-16,CP,432
2017-03-16,FT,117
2017-03-16,LG,290
2017-03-17,CP,406
2017-03-17,FT,93
2017-03-17,LG,257
2017-03-18,CP,289
2017-03-18,FT,71
2017-03-18,LG,144
2017-03-19,CP,295
2017-03-19,FT,73
2017-03-19,LG,182
2017-03-20,CP,384
2017-03-20,FT,91
2017-03-20,LG,275
2017-03-21,CP,353
2017-03-21,FT,69
2017-03-21,LG,214
2017-03-22,CP,308
2017-03-22,FT,95
2017-03-22,LG,214
2017-03-23,CP,366
2017-03-23,FT,98
2017-03-23,LG,239
2017-03-24,CP,355
2017-03-24,FT,83
2017-03-24,LG,216
